sim	param	true	EMPIRE	rase	ess	mean_a	ratio
66	sigma_x	0.826233560219407	0.804294467342498	1.923766293317	152.808171391572	4.21648089626313	1.32835651556703
66	sigma_y	0.937215548474342	0.761159023500017	1.19527381009577	135.470556154391	4.21648089626313	0.275345689731153
66	root_x	0.113128236467222	0.256744165259764	-8.51924325320304	5139.99888373491	4.21648089626313	76.3060731718506
66	root_y	-0.6659032588306	0.155746248684138	11.6714679980404	6505.82545881634	4.21648089626313	18.5272726830273
67	sigma_x	0.691105315228924	0.858315977187249	329.314274280487	923.658302435686	8.86028381360445	475.503749897226
67	sigma_y	0.8770490095485	0.704917798238977	148.989677490503	1237.1058641392	8.86028381360445	168.876113955367
67	root_x	-1.44503741492127	-0.359381812223318	18.217181900958	1753.14261520543	8.86028381360445	13.6067198764888
67	root_y	0.373368377179383	0.248269617569919	179.305749584419	2380.85040670465	8.86028381360445	479.238179084653
68	sigma_y	0.843426625709981	0.891197179303296	1.02766464044188	9.70749763769203	2.3983529340283	0.218439884532712
68	root_x	1.66662712704035	1.01306803927776	5.83460469828482	1094.20695222291	2.3983529340283	2.50084587225344
68	root_y	1.42860010206478	0.106597383701591	-66.9789891232889	1900.50369047921	2.3983529340283	47.8843513496065
69	sigma_x	0.877955356379971	0.747479115226098	7.58147068696395	37.5697093292589	8.88172807002589	7.63537152757316
69	sigma_y	0.654288623249158	0.699988762361388	20.9421132270963	39.0289818117344	8.88172807002589	31.00745432971
69	root_x	-1.01903871180754	-0.263153993217491	-20.0835338854311	339.35060312925	8.88172807002589	18.7083129941232
69	root_y	-0.0662291598886191	0.0595820483208394	-4.57594451161403	389.472265849081	8.88172807002589	68.0925948526242
70	sigma_x	0.384715292137116	0.420852272010138	1.49259705605122	16.5679868501952	5.46133024599854	2.87974454501082
70	sigma_y	0.976133819669485	0.863309897662428	1.63706291129302	28.8577367619524	5.46133024599854	0.677088610501506
70	root_x	0.344031475523831	0.122286452825316	1.49340890292645	11579.3087357474	5.46133024599854	3.34090776331599
70	root_y	-0.205436083582319	-0.580468175416291	-13.7377918708173	11562.7456767804	5.46133024599854	65.8713676354356
71	sigma_x	0.284181793686002	0.379860992224461	1.07919192101228	504.501177480606	0.214456190127207	2.79754067639077
71	sigma_y	0.450686527648941	0.6363887356108	0.428193473580866	470.468293267088	0.214456190127207	0.049908423456572
71	root_x	-0.45170932406408	0.225796991726606	3.06467206954019	4002.93190210073	0.214456190127207	7.78461104580925
71	root_y	1.33976485771363	0.446934592250001	3.51781366176666	5523.66207246322	0.214456190127207	1.62569483108399
72	sigma_x	0.73532230919227	0.702884016097689	0.822218558658321	97.659627576172	0.499157365794248	0.118174368409281
72	root_x	-0.631731961785649	-1.13791534338731	-7.11838180452155	997.738403300987	0.499157365794248	10.2680412502809
